bill_id,entity,entity_type,n
1456749,the_county_behavioral_health_directors_association_of_california,ORG,1
1456749,the_county_welfare_directors_association_of_california,ORG,1
1456749,the_department_of_finance,ORG,1
1456749,the_department_of_managed_health_care,ORG,4
1456749,the_health_and_safety_code,ORG,6
1456749,the_knox_-_keene_health_care_service,ORG,3
1456749,the_local_revenue_fund,ORG,1
1456749,the_local_revenue_fund_2011,ORG,1
1456749,the_mental_health_account,ORG,1
1456749,the_mental_health_equity_account,ORG,1
1456749,the_mental_health_subaccount,ORG,1
1456749,the_office_of_administrative_hearings_and_appeals,ORG,1
1456749,the_state_department_of_health_care_services,ORG,3
1456749,the_state_department_of_social_services,ORG,13
1456749,the_state_of_california,GPE,1
1456749,the_united_states,GPE,1
1456749,the_united_states_department_of_health_and_human_services,ORG,2
1456749,the_vehicle_license_fee_collection_account,ORG,1
1456749,the_welfare_and_institutions_code,ORG,10
1456763,digest_ab_1065,ORG,1
1456763,no_local_program,ORG,1
1456763,the_state_of_california,GPE,1
1456763,the_united_states,GPE,1
1456779,c_)_school,ORG,1
1456779,cunningham,ORG,1
1456779,digest_ab_1081,ORG,1
1456779,division_2,ORG,1
1456779,division_24,ORG,1
1456779,sections_41544,ORG,1
1456779,the_california_longitudinal_pupil_achievement_data_system,ORG,4
1456779,the_community_redevelopment_law,ORG,1
1456779,the_department_of_finance,ORG,1
1456779,the_health_and_safety_code,ORG,4
1456779,the_mental_health_services_act,ORG,1
1456779,the_small_school_district_transportation,ORG,1
1456779,the_state_board,ORG,1
1456779,the_state_of_california,GPE,1
1456779,the_superintendent_of_public_instruction,ORG,1
1456779,the_targeted_instructional_improvement_block_grant,ORG,1
1456779,the_united_states,GPE,1
1456779,the_united_states_department_of_commerce,ORG,1
1456876,diagnostic,ORG,1
1456876,digest_ab_1178,ORG,1
1456876,health_care_services,ORG,1
1456876,medi_-_cal,ORG,9
1456876,medi_-_cal_drug_formulary,ORG,1
1456876,medicaid,ORG,1
1456876,the_joint_legislative_budget_committee,ORG,1
1456876,the_state_department_of_health_care_services,ORG,1
1456876,the_state_of_california,GPE,1
1456876,the_welfare_and_institutions_code,ORG,3
1456920,advisory_board,ORG,1
1456920,alaska_native,GPE,1
1456920,arizona,GPE,1
1456920,bauer_-_kahan,ORG,2
1456920,c_)_children,ORG,1
1456920,california,GPE,6
1456920,crisis_hotline_center,ORG,1
1456920,crisis_now,ORG,1
1456920,digest_ab_988,ORG,1
1456920,division_2,ORG,5
1456920,division_4,ORG,1
1456920,division_5,ORG,1
1456920,division_7_of_title_1,ORG,1
1456920,emergency_medical_services,ORG,1
1456920,federal_communications_commission,ORG,1
1456920,k_)_state_department_of_health_care_services,ORG,1
1456920,l_)_department_of_insurance,ORG,1
1456920,lanterman_-_petris_-_short_act,ORG,1
1456920,m_)_department_of,ORG,1
1456920,medicaid,ORG,1
1456920,mental_health_and_substance_abuse,ORG,1
1456920,mental_health_and_substance_use_under_section,ORG,1
1456920,mental_health_services_administration,ORG,6
1456920,mental_health_services_administration_national_guidelines_for_behavioral_health_crisis_care,ORG,1
1456920,mental_health_services_oversight_and_accountability_commission,ORG,1
1456920,mts,ORG,1
1456920,mullin,GPE,1
1456920,n_)_state_department_of_social_services,ORG,1
1456920,next_generation_911,ORG,2
1456920,office_of_suicide_prevention,ORG,1
1456920,oregon,GPE,1
1456920,phoenix,GPE,1
1456920,state_mental_health_and_crisis_services_special_fund,ORG,3
1456920,stone,ORG,1
1456920,the_988_fund,ORG,1
1456920,the_business_and_professions,ORG,5
1456920,the_california_department_of_tax_and_fee_administration,ORG,3
1456920,the_california_lifeline_program,ORG,1
1456920,the_california_public_utilities_commission,ORG,1
1456920,the_commission_on_state_mandates,ORG,1
1456920,the_department_of_managed_health_care_and_the_department_of_insurance,ORG,1
1456920,the_district_of_columbia,GPE,2
1456920,the_emergency_telephone_users_surcharge_act,ORG,4
1456920,the_emergency_telephone_users_surcharges_act,ORG,1
1456920,the_federal_communication_commission_’s,ORG,1
1456920,the_federal_communications_commission,ORG,3
1456920,the_general_fund,ORG,2
1456920,the_health_and_safety_code,ORG,5
1456920,the_mental_health_and_crisis_services_special_fund,ORG,2
1456920,the_mental_health_services_oversight_and_accountability_commission,ORG,2
1456920,the_mobile_telecommunications_service,ORG,2
1456920,the_mobile_telecommunications_sourcing_act,ORG,1
1456920,the_national_suicide_hotline,ORG,3
1456920,the_national_suicide_prevention_hotline,ORG,1
1456920,the_national_suicide_prevention_lifeline,ORG,7
1456920,the_national_suicide_prevention_lifeline_network,ORG,2
1456920,the_office_of_emergency_services,ORG,18
1456920,the_office_of_emergency_services_’,ORG,2
1456920,the_office_of_health_equity,ORG,1
1456920,the_public_health_service_act,ORG,1
1456920,the_public_utilities_code,ORG,3
1456920,the_public_utilities_commission,ORG,2
1456920,the_state_department_of_health_care_services,ORG,1
1456920,the_state_department_of_public_health,ORG,2
1456920,the_state_emergency_telephone,ORG,3
1456920,the_state_emergency_telephone_number_account,ORG,1
1456920,the_state_mental_health_and_crisis_services_special_fund,ORG,4
1456920,the_state_of_california,GPE,2
1456920,the_state_of_california,ORG,1
1456920,the_state_treasurer,ORG,2
1456920,the_state_treasury,ORG,2
1456920,the_substance_abuse_and,ORG,6
1456920,the_united_states,GPE,5
1456920,the_united_states_department_of_health_and_human_services,ORG,2
1456920,the_veterans_crisis_line,ORG,1
1456920,the_welfare_and_institution_code,ORG,2
1456920,the_welfare_and_institutions_code,ORG,1
1456920,veterans_affairs,ORG,2
1456920,veterans_crisis_line,ORG,1
1456920,villapudua,GPE,1
1456920,voip,GPE,2
1456920,voip,ORG,7
1456936,the_health_and_safety_code,ORG,2
1456936,the_state_department_of_health_care_services,ORG,1
1456936,the_state_of_california,GPE,1
1456957,behavior_management_assistant,ORG,2
1456957,behavior_management_consultant,ORG,2
1456957,behavior_management_program,ORG,2
1456957,division_2,ORG,4
1456957,division_4.5,ORG,4
1456957,health_care_and_education_reconciliation_act,ORG,2
1456957,individuals_with_disabilities_education_act,ORG,2
1456957,knox_-_keene_act,ORG,1
1456957,knox_-_keene_health_care_service,ORG,1
1456957,medi_-_cal,ORG,2
1456957,medicare,ORG,1
1456957,the_behavior_analyst_certification_board,ORG,2
1456957,the_business_and_professions,ORG,2
1456957,the_business_and_professions_code,ORG,2
1456957,the_department_of_insurance,ORG,1
1456957,the_department_of_managed_health_care,ORG,1
1456957,the_health_and_safety_code,ORG,2
1456957,the_health_care_service,ORG,1
1456957,the_national_commission_for_certifying_agencies,ORG,2
1456957,the_state_of_california,GPE,1
1456957,the_welfare_and_institutions_code,ORG,10
1456960,atascadero,GPE,1
1456960,coalinga,GPE,1
1456960,division_5,ORG,1
1456960,metropolitan,GPE,1
1456960,napa,GPE,1
1456960,patton_state_hospitals,ORG,1
1456960,state_department_of_state_hospitals,ORG,1
1456960,the_state_department_of_state_hospitals,ORG,1
1456960,the_state_of_california,GPE,1
1456960,the_welfare_and_institutions_code,ORG,2
1456973,the_state_of_california,GPE,1
1456973,the_welfare_and_institutions_code,ORG,2
1457158,14_mental_health_and_division_of_substance_use_prevention,ORG,1
1457158,3_family_services,ORG,1
1457158,cc,ORG,2
1457158,certified_3_community_behavioral_health_clinic,ORG,1
1457158,departments,ORG,6
1457158,division_4_of_mental_health_and_division_of_substance_use_prevention_and_5_recovery,ORG,1
1457158,family_22_services,ORG,1
1457158,hb3276_-_4_-_lrb102_11898,ORG,1
1457158,hb3276_lrb102_11898,ORG,1
1457158,health_clinic_technical_assistance,ORG,1
1457158,illinois,GPE,2
1457158,medicaid,ORG,3
1457158,medicaid_18_services,ORG,1
1457158,medicaid_21_services,ORG,1
1457158,medicaid_7_services,ORG,1
1457158,medicaid_9_services,ORG,1
1457158,medicaid_services,ORG,3
1457158,mental_health_8_services_administration,ORG,1
1457158,mental_health_services_20_administration,ORG,1
1457158,mental_health_services_8_administration,ORG,1
1457158,mental_health_services_administration,ORG,3
1457158,pama,ORG,2
1457158,protecting_access,ORG,4
1457158,substance_22_abuse_and,ORG,1
1457158,substance_abuse,ORG,5
1457158,the_14_centers_for_medicare,ORG,1
1457158,the_14_department_of_healthcare_and_family_services,ORG,1
1457158,the_22_centers_for_medicare,ORG,1
1457158,the_2_prospective_payment_system_guidance,ORG,1
1457158,the_5_illinois_certified_community_behavioral_health_clinics_act,ORG,1
1457158,the_centers_for_medicare,ORG,5
1457158,the_certified_community_behavioral_9_health_clinic,ORG,1
1457158,the_department_of_12_healthcare_and_family_services,ORG,1
1457158,the_department_of_healthcare,ORG,2
1457158,the_department_of_healthcare_and_family_6_services,ORG,1
1457158,the_department_of_healthcare_and_family_services,ORG,5
1457158,the_department_of_healthcare_and_family_services_19,ORG,1
1457158,the_department_of_human_services,ORG,2
1457158,the_department_of_human_services_(_departments,ORG,1
1457158,the_general_26_assembly,ORG,1
1457158,the_illinois_certified_community_behavioral_health_clinics_act,ORG,1
1457158,the_prospective_payment_system_guidance,ORG,3
1457158,the_protecting_access,ORG,1
1457158,the_protecting_access_to_medicare,ORG,1
1457158,the_protecting_access_to_medicare_act,ORG,1
1457159,14_food_and_drug_administration,ORG,1
1457159,american_4_society_of_addiction_medicine,ORG,1
1457159,american_society_of_addiction_medicine,ORG,1
1457159,bms,ORG,22
1457159,bms_17269,ORG,1
1457159,co_-_occurring_conditions,ORG,1
1457159,co_-_occurring_conditions_4,ORG,1
1457159,diagnostic,ORG,2
1457159,hb3259_-_14_-_lrb102_11933,ORG,1
1457159,ilcs,ORG,1
1457159,illinois,GPE,1
1457159,medicaid,ORG,2
1457159,medicare,ORG,1
1457159,omt,ORG,2
1457159,pete_domenici_mental_health_parity_19,ORG,1
1457159,pete_domenici_mental_health_parity_and_addiction_equity,ORG,1
1457159,pete_domenici_mental_health_parity_and_addiction_equity_7_act,ORG,1
1457159,social_security,ORG,1
1457159,the_101st_general_assembly,ORG,1
1457159,the_10_children_'s_health_insurance_program,ORG,1
1457159,the_13_international_classification_of_disease,ORG,1
1457159,the_16_department_of_public_health,ORG,1
1457159,the_24_department,ORG,1
1457159,the_25_department_of_healthcare_and_family_services,ORG,1
1457159,the_5_american_society_of_addiction_medicine,ORG,1
1457159,the_american_psychiatric_association_'s,ORG,2
1457159,the_american_society_of_16_addiction_medicine,ORG,1
1457159,the_american_society_of_8_addiction_medicine,ORG,1
1457159,the_american_society_of_addiction_medicine,ORG,2
1457159,the_department_of_12_healthcare_and_family_services,ORG,1
1457159,the_department_of_3_healthcare_and_family_services,ORG,1
1457159,the_department_of_human_17_services,ORG,1
1457159,the_health_care_service,ORG,1
1457159,the_health_carrier_16_external_review_act,ORG,1
1457159,the_health_carrier_external,ORG,1
1457159,the_health_carrier_external_10,ORG,1
1457159,the_health_carrier_external_review_act,ORG,1
1457159,the_illinois_insurance_code,ORG,2
1457159,the_nonprofit_professional_association,ORG,1
1457159,the_substance_26_use_disorder_act,ORG,1
1457159,the_substance_4_use_disorder_act,ORG,1
1457159,the_substance_use_disorder_act,ORG,2
1457159,the_substance_use_disorder_act_6,ORG,1
1457159,the_treatment_criteria,ORG,1
1457159,the_united_states,GPE,1
1457159,the_united_states_food_18_and_drug_administration,ORG,1
1457159,the_united_states_food_and_drug_6_administration,ORG,1
1457159,the_united_states_food_and_drug_administration,ORG,2
1457159,the_world_health_19_organization_'s_international_statistical_classification_20_of_diseases_and_related_health_problems,ORG,1
1457159,the_world_health_organization_'s_international_11_statistical_classification_of_diseases_and,ORG,1
1457159,treatment_criteria_for_addictive,ORG,1
1457171,new_york,GPE,1
1457171,the_committee_on_ways_and_means_an_act,ORG,1
1457171,xlvi,ORG,1
1457225,cmg,ORG,2
1457225,the_department_of_children_and_family_services,ORG,1
1457225,the_state_superintendent_of_education,ORG,1
1457414,the_15_department_of_public_health,ORG,1
1457414,the_5,ORG,1
1457414,the_department_of_public_health,ORG,2
1457419,colton,GPE,1
1457419,de_la_rosa,ORG,1
1457419,glick_--_multi_-_sponsored,ORG,1
1457419,lupardo,ORG,1
1457419,new_york,GPE,2
1457419,otis,ORG,1
1457419,solages,ORG,1
1457419,the_committee_on_children_and_families_an,ORG,1
1457419,the_department_of_health,ORG,2
1457434,amends_the_developmental_disability_and,ORG,1
1457434,the_department_of_human_services,ORG,2
1457434,the_developmental_disability_and_mental_5_disability_services_act,ORG,1
1457445,cook,ORG,1
1457445,dinowitz,ORG,1
1457445,material_data_safety_sheet,ORG,1
1457445,multi_-_sponsored,ORG,1
1457445,new_york,GPE,1
1457445,notice,GPE,1
1457445,school,ORG,1
1457445,the_committee_on_education_an,ORG,1
1457445,the_contact_person,ORG,1
1457445,the_individuals_with_disabilities_education_act,ORG,1
1457448,amends_the_medical_assistance_article_of_the_illinois_public_aid,ORG,1
1457448,hb3227_lrb102_14187,ORG,1
1457448,medicaid,ORG,1
1457448,specialized_mental_health_rehabilitation_act,ORG,1
1457448,the_general_9_assembly,ORG,1
1457448,the_illinois_medicaid,ORG,1
1457448,the_illinois_public_aid_code,ORG,1
1457448,the_specialized_mental_health_rehabilitation_act,ORG,3
1457454,new_york,GPE,1
1457465,amends_the_illinois_controlled_substances_act,ORG,1
1457465,the_hospice_program_licensing_act,ORG,2
1457465,the_illinois_controlled_substances_act,ORG,1
1457477,children_'s,ORG,1
1457477,committee,ORG,5
1457477,mental_health_services_8_advisory_committee,ORG,1
1457477,mental_health_services_advisory_11_committee,ORG,1
1457477,mental_health_services_advisory_13_committee,ORG,1
1457477,state_board_of_education,ORG,1
1457477,the_14_department,ORG,1
1457477,the_2_department,ORG,1
1457477,the_children_'s,ORG,1
1457477,the_children_'s_mental_health_services_advisory_committee,ORG,1
1457477,the_department_of_public_health,ORG,2
1457477,the_state_4_of_illinois_',ORG,1
1457477,the_state_board_of_3_education,ORG,1
1457477,the_state_board_of_education,ORG,3
1457477,the_universal_child_mental_health_screening_act,ORG,1
1457477,universal_child_mental,ORG,1
1457533,center_of_18_imaging_excellence,ORG,1
1457533,centers_for_medicare,ORG,1
1457533,chicago,GPE,3
1457533,covering,ORG,1
1457533,cps,ORG,4
1457533,department_of_health_and_human_services,ORG,1
1457533,departments_of_human_services,ORG,1
1457533,eastern_division,ORG,1
1457533,family_services,ORG,2
1457533,fda,ORG,1
1457533,federally_qualified_health_4_center,ORG,1
1457533,food_and_drug_administration,ORG,2
1457533,hb3270_-_14_-_lrb102_03810,ORG,1
1457533,health_insurance_portability_and_accountability,ORG,1
1457533,illinois,GPE,5
1457533,illinois_department,ORG,3
1457533,illinois_medicaid_program,ORG,1
1457533,kids_health_insurance_program,ORG,1
1457533,mc_/_dd,ORG,1
1457533,mc_/_dd_act,ORG,1
1457533,mce,ORG,3
1457533,medicaid_services,ORG,1
1457533,medicare,ORG,2
1457533,national_practitioner_data_bank,ORG,1
1457533,npi,ORG,1
1457533,partnership,ORG,2
1457533,public_health,ORG,1
1457533,public_health_service,ORG,1
1457533,social_security_act,ORG,1
1457533,state_departments,ORG,1
1457533,the_13_department,ORG,1
1457533,the_18_illinois_department,ORG,1
1457533,the_23_illinois_department,ORG,1
1457533,the_3_department_of_human_services,ORG,1
1457533,the_4_illinois_department,ORG,1
1457533,the_5_department,ORG,1
1457533,the_5_patient_protection_and_affordable_care_act,ORG,1
1457533,the_8_state,GPE,1
1457533,the_american_college_of_19_radiology,ORG,1
1457533,the_american_society_of_addiction_medicine,ORG,1
1457533,the_assistive_technology_professional_(_atp,ORG,1
1457533,the_chicago_public_schools_(_cps,ORG,1
1457533,the_children_'s_health_insurance_program,ORG,1
1457533,the_department_2_of_alcoholism_and_substance_abuse,ORG,1
1457533,the_department_of_15_public_health,ORG,1
1457533,the_department_of_4_revenue,ORG,1
1457533,the_department_of_5_human_services,ORG,1
1457533,the_department_of_financial,ORG,1
1457533,the_department_of_healthcare_17,ORG,1
1457533,the_department_of_healthcare_2,ORG,1
1457533,the_department_of_healthcare_and_family_services,ORG,4
1457533,the_department_of_healthcare_and_family_services_9,ORG,1
1457533,the_department_of_human_services,ORG,6
1457533,the_department_of_public_aid,ORG,1
1457533,the_department_of_public_health,ORG,2
1457533,the_department_on_aging,ORG,1
1457533,the_federal_3_register,ORG,1
1457533,the_federal_register,ORG,1
1457533,the_food_and_drug_administration,ORG,1
1457533,the_general_2_assembly,ORG,1
1457533,the_general_assembly_organization,ORG,1
1457533,the_illinois_16_optometric_practice_act,ORG,1
1457533,the_illinois_18_department,ORG,1
1457533,the_illinois_23_department,ORG,1
1457533,the_illinois_3_department,ORG,1
1457533,the_illinois_4_department,ORG,1
1457533,the_illinois_6_department,ORG,1
1457533,the_illinois_administrative_procedure,ORG,1
1457533,the_illinois_dental_24_practice_act,ORG,1
1457533,the_illinois_department,ORG,36
1457533,the_illinois_department_5,ORG,1
1457533,the_illinois_department_8,ORG,1
1457533,the_illinois_health_finance_reform_act,ORG,1
1457533,the_illinois_public_aid_code,ORG,2
1457533,the_joint_committee,ORG,1
